2 2.62025
3 2.63299
4 2.53925
5 2.62697
6 2.63011
7 2.38603
8 2.67742
9 2.59592
10 2.44725
11 2.65373
12 2.57338
13 2.67741
14 2.64592
15 2.55356
16 2.5804
17 2.61191
18 2.73028
19 2.56417
20 2.55406
21 2.68948
22 2.55238
23 2.57625
24 2.70136
25 2.4836
26 2.62315
27 2.49335
28 2.57554
29 2.66011
30 2.53649
31 2.60706
32 2.48545
33 2.49068
34 2.54892
35 2.69218
36 2.66123
37 2.79723
38 2.5712
39 2.61477
40 2.56249
41 2.49878
42 2.63994
43 2.59479
44 2.70238
45 2.59849
46 2.52095
47 2.5906
48 2.56715
49 2.6803
50 2.66377
51 2.65577
52 2.67883
53 2.7159
54 2.6149
55 2.58424
56 2.53364
57 2.55974
58 2.45594
59 2.65036
60 2.70033
61 2.64724
62 2.55622
63 2.53363
64 2.54399
65 2.50361
66 2.53828
67 2.75165
68 2.56936
69 2.6228
70 2.77086
71 2.574
72 2.47287
73 2.59931
74 2.45112
75 2.71696
76 2.65075
77 2.65788
78 2.4379
79 2.62613
80 2.65914
81 2.67826
82 2.78669
83 2.60285
84 2.68722
85 2.60736
86 2.4848
87 2.65656
88 2.61554
89 2.77949
90 2.71414
91 2.43593
92 2.6839
93 2.61652
94 2.56429
95 2.54896
96 2.50597
97 2.6789
98 2.67329
99 2.76299
100 2.58102
