1 131.49069999998522
2 131.4506499999871
3 131.13186666666883
4 131.55182499997744
5 131.56801999998748
6 131.49253333332953
7 131.3797857142805
8 131.42600000000135
9 131.60074444444547
10 131.46562000000895
11 131.42201818182554
12 131.51690833333762
13 131.45990769230897
14 131.47619999999307
15 131.4823266666688
16 131.5033624999964
17 131.45469411765276
18 131.48915555555956
19 131.50291578947696
20 131.4358799999979
21 131.4462333333384
22 131.50832272727595
23 131.49142608696144
24 131.4514833333273
25 131.50503200000375
26 131.4315500000062
27 131.49743333333183
28 131.47450000000202
29 131.47304137931093
30 131.51938666666845
31 131.4342516129035
32 131.45323124999862
33 131.44165757575828
34 131.47325882353243
35 131.5172371428569
36 131.47910277777936
37 131.40377567567637
38 131.49141578947325
39 131.48880256410237
40 131.50752499999757
41 131.45996097560763
42 131.55387857142927
43 131.50395581395472
44 131.4495068181841
45 131.4842222222213
46 131.46921739130522
47 131.47446170212933
48 131.4856666666631
49 131.5055489795915
50 131.54511600000114
51 131.4706196078417
52 131.50587884615447
53 131.4807886792447
54 131.48289259258962
55 131.62616181818052
56 131.44154464285901
57 131.50762982456246
58 131.49905000000115
59 131.45034576271286
60 131.51944666666697
61 131.4609540983616
62 131.50241935483834
63 131.47653650793626
64 131.4623062499983
65 132.35568307692478
66 131.43684848484878
67 131.4947716417909
68 131.48419705882174
69 131.48330869565422
70 131.49623000000022
71 131.49280985915397
72 131.51215000000028
73 131.51421917808233
74 131.50944864864536
75 131.51341866666766
76 131.51522500000002
77 131.53367922078073
78 131.53924358974265
79 131.54184936708992
80 131.51454999999984
81 131.5101098765434
82 131.51928414634145
83 131.52115180723055
84 131.50410357142732
85 131.54459058823446
86 131.52631511627942
87 131.54457586206837
88 131.535179545454
89 131.5243280898889
90 131.52351000000004
91 131.5256560439563
92 131.5290434782612
93 131.50043978494764
94 131.4938574468099
95 131.57567894736783
96 131.50169791666784
97 131.55868659793867
98 131.54295102040936
99 131.51835050504982
100 131.51697699999966
