1 24.227699999998446
2 16.494250000002843
3 13.944666666696477
4 12.65009999998819
5 11.869279999990837
6 11.353683333334995
7 10.978785714283605
8 10.700450000004768
9 10.488066666669287
10 10.32417999999954
11 10.17654545454521
12 10.06681666666717
13 9.963461538455746
14 9.874521428570667
15 9.786253333332162
16 9.7261437500001
17 9.669911764708774
18 9.614388888887762
19 9.567563157894778
20 9.526319999997268
21 9.496095238095002
22 9.468222727272932
23 9.435126086956071
24 9.401408333334723
25 9.383240000000313
26 9.34970769230536
27 9.338433333332905
28 9.315496428571368
29 9.305244827587382
30 9.288673333332287
31 9.269032258064115
32 9.255768750000337
33 9.24266060605999
34 9.224497058822514
35 9.211128571428427
36 9.203208333334917
37 9.183862162163162
38 9.175271052631661
39 9.168861538461233
40 9.163202500000036
41 9.159585365852525
42 9.14393571428591
43 9.124481395347615
44 9.124854545455397
45 9.117335555556076
46 9.105591304347085
47 9.099002127659118
48 9.092514583333749
49 9.087416326529677
50 9.082806000001398
51 9.07305882352856
52 9.070511538462117
53 9.063332075471811
54 9.060646296297367
55 9.048469090909014
56 9.041830357142846
57 9.03738245614055
58 9.037696551725498
59 9.032079661016118
60 9.0235183333341
61 9.020745901639188
62 9.019949999999733
63 9.013577777778124
64 9.015951562500257
65 9.011670769231376
66 9.008699999999843
67 9.00232835820817
68 8.996042647058959
69 8.993795652174061
70 8.994155714285096
71 8.98802957746469
72 8.985034722222569
73 8.98027945205509
74 8.978941891891438
75 8.979396000000522
76 8.973357894735713
77 8.975600000000119
78 8.975208974359926
79 8.969781012658341
80 8.97057625000052
81 8.961283950618004
82 8.961556097560983
83 8.96170963855405
84 8.956632142856979
85 8.957191764705366
86 8.949133720929481
87 8.947927586206301
88 8.948879545454377
89 8.946208988764505
90 8.942006666667686
91 8.938227472527393
92 8.938621739130996
93 8.937583870968279
94 8.93306489361743
95 8.933074736841814
96 8.929836458332769
97 8.926590721650017
98 8.927114285714428
99 8.9286373737382
100 8.925840999999878
