1 33.657499999996595
2 17.436400000003843
3 12.035666666663953
4 9.328974999998929
5 7.708259999998748
6 6.627450000001583
7 5.858214285714784
8 5.282725000000818
9 4.820466666665611
10 4.466110000001211
11 4.172863636362054
12 3.9264333333320396
13 3.721746153846264
14 3.5360571428575716
15 3.3831999999995688
16 3.2445249999994514
17 3.1223588235291837
18 3.019699999999894
19 2.9201105263149314
20 2.8406549999995123
21 2.7642380952381216
22 2.698790909091314
23 2.6255869565220173
24 2.5703291666671846
25 2.515367999999711
26 2.4642423076927322
27 2.423870370369726
28 2.376671428571399
29 2.3374689655178047
30 2.3016599999996146
31 2.2650967741936467
32 2.2348562500001448
33 2.2018515151513594
34 2.1774352941171813
35 2.1477485714285343
36 2.1235000000003206
37 2.096629729729888
38 2.0734868421053743
39 2.0536820512817737
40 2.0290549999998486
41 2.00836341463394
42 1.9918261904758492
43 1.9764000000002606
44 1.9577159090910985
45 1.9432955555559377
46 1.928076086956302
47 1.9115212765955705
48 1.896212500000035
49 1.8834367346940872
50 1.8733299999999105
51 1.8585607843133793
52 1.8445673076918603
53 1.8335207547173344
54 1.8244611111110278
55 1.8115599999998657
56 1.7984964285715308
57 1.7895228070177118
58 1.7819086206895207
59 1.7734745762716386
60 1.7640216666665745
61 1.7540360655737186
62 1.745259677419417
63 1.7390603174602588
64 1.7291031249998756
65 1.7213292307692882
66 1.71480151515147
67 1.7077223880599444
68 1.6990602941175204
69 1.694355072463853
70 1.686525714285797
71 1.6792098591547802
72 1.6742249999999774
73 1.6682863013700788
74 1.6615932432433023
75 1.6554413333335276
76 1.6500276315788187
77 1.6431428571430318
78 1.6403230769233859
79 1.6335075949366504
80 1.6281325000000635
81 1.6225481481481239
82 1.6194012195123058
83 1.615583132530297
84 1.608765476190771
85 1.6051788235292759
86 1.6005011627908257
87 1.5966275862068149
88 1.5923295454545183
89 1.5871112359551274
90 1.584777777777949
91 1.580208791208728
92 1.576863043478467
93 1.5738688172043707
94 1.5718595744680384
95 1.5647894736844135
96 1.5615520833332692
97 1.5588701030926013
98 1.5550928571427798
99 1.5521101010101506
100 1.549235000000138
