1 65.10679999999522
2 35.269899999999
3 25.33093333333027
4 20.330424999996897
5 17.33024000000106
6 15.364050000001873
7 13.923714285716633
8 12.86898749999699
9 12.034744444441834
10 11.359350000005218
11 10.832027272728473
12 10.377075000000277
13 9.99407692307692
14 9.665649999999033
15 9.380280000000862
16 9.126306250000848
17 8.919205882352061
18 8.710722222223735
19 8.542357894737478
20 8.387389999999861
21 8.238709523809394
22 8.114749999999336
23 7.997139130434064
24 7.893508333332963
25 7.792331999999185
26 7.694707692306745
27 7.60385555555515
28 7.539832142857485
29 7.455751724137113
30 7.390950000001458
31 7.3293387096786
32 7.268012499999898
33 7.213206060605697
34 7.161311764706269
35 7.115211428571259
36 7.05958888888875
37 7.0168594594599565
38 6.97026052631509
39 6.930556410256253
40 6.896575000000223
41 6.855687804877887
42 6.826552380952476
43 6.7932999999999435
44 6.759038636363938
45 6.7284399999996625
46 6.704226086955877
47 6.669651063829735
48 6.6413375000003185
49 6.6195653061221265
50 6.597416000000933
51 6.576194117647018
52 6.557355769231175
53 6.527781132075058
54 6.508951851851774
55 6.4860109090915445
56 6.471033928571681
57 6.449363157894345
58 6.430708620689235
59 6.409884745763016
60 6.395203333333418
61 6.382383606557492
62 6.365748387096754
63 6.349206349206213
64 6.335006249999786
65 6.316812307692032
66 6.304568181818256
67 6.289410447761126
68 6.279044117646977
69 6.265394202898959
70 6.258195714285913
71 6.240221126760053
72 6.2318902777780645
73 6.218331506849864
74 6.211106756756764
75 6.2007093333331795
76 6.192436842105197
77 6.180401298701505
78 6.168694871795038
79 6.1583405063290915
80 6.150116249999691
81 6.1440753086417015
82 6.128619512195214
83 6.118375903614481
84 6.115861904761676
85 6.108481176470478
86 6.09825930232556
87 6.089514942528013
88 6.088672727272447
89 6.077576404494059
90 6.071461111110922
91 6.057812087912336
92 6.0524391304349
93 6.045404301075068
94 6.040406382978981
95 6.034694736842156
96 6.0309583333332615
97 6.017172164948076
98 6.0124183673469895
99 6.0067636363640124
100 6.0027299999997865
